2026-03-26T11:45:01+00:00,0,0,1,0
2026-03-26T11:46:01+00:00,0,0,1,0
2026-03-26T11:47:01+00:00,0,0,1,0
2026-03-26T11:48:01+00:00,0,0,1,0
2026-03-26T11:49:01+00:00,0,0,1,0
2026-03-26T11:50:01+00:00,0,0,1,0
2026-03-26T11:51:01+00:00,0,0,1,0
2026-03-26T11:52:01+00:00,0,0,1,0
2026-03-26T11:53:01+00:00,0,0,1,0
2026-03-26T11:54:01+00:00,0,0,1,0
2026-03-26T11:55:01+00:00,0,0,1,0
2026-03-26T11:56:01+00:00,0,0,1,0
2026-03-26T11:57:01+00:00,0,0,1,0
2026-03-26T11:58:01+00:00,0,0,1,0
2026-03-26T11:59:01+00:00,0,0,1,0
2026-03-26T12:00:01+00:00,0,0,1,0
2026-03-26T12:01:01+00:00,1,0,1,0
2026-03-26T12:02:01+00:00,1,0,1,0
2026-03-26T12:03:01+00:00,1,0,1,0
2026-03-26T12:04:01+00:00,1,0,1,0
2026-03-26T12:05:01+00:00,1,0,1,1
2026-03-26T12:06:01+00:00,1,0,1,1
2026-03-26T12:07:01+00:00,1,0,1,1
2026-03-26T12:08:01+00:00,1,0,0,1
2026-03-26T12:09:01+00:00,1,0,0,1
2026-03-26T12:10:01+00:00,1,0,0,1
2026-03-26T12:11:01+00:00,1,0,0,1
2026-03-26T12:12:01+00:00,1,0,0,1
2026-03-26T12:13:01+00:00,1,0,0,1
2026-03-26T12:14:01+00:00,1,0,0,1
2026-03-26T12:15:01+00:00,1,1,0,1
2026-03-26T12:16:01+00:00,1,1,0,1
2026-03-26T12:17:01+00:00,1,1,0,1
2026-03-26T12:18:01+00:00,1,1,0,1
2026-03-26T12:19:01+00:00,1,1,0,1
2026-03-26T12:20:01+00:00,1,1,0,1
2026-03-26T12:21:01+00:00,1,1,0,1
2026-03-26T12:22:01+00:00,1,1,0,1
2026-03-26T12:23:01+00:00,1,1,0,1
2026-03-26T12:24:01+00:00,1,1,0,1
2026-03-26T12:25:01+00:00,1,1,0,1
2026-03-26T12:26:02+00:00,1,1,0,1
2026-03-26T12:27:01+00:00,1,1,0,0
2026-03-26T12:28:01+00:00,1,1,0,0
2026-03-26T12:29:01+00:00,1,1,0,0
2026-03-26T12:30:01+00:00,1,1,1,0
2026-03-26T12:31:01+00:00,1,1,1,0
2026-03-26T12:32:01+00:00,1,1,1,0
2026-03-26T12:33:01+00:00,1,1,1,0
2026-03-26T12:34:01+00:00,1,1,1,0
2026-03-26T12:35:01+00:00,1,1,1,0
2026-03-26T12:36:02+00:00,1,1,1,0
2026-03-26T12:37:01+00:00,1,1,1,0
2026-03-26T12:38:01+00:00,1,1,1,0
2026-03-26T12:39:01+00:00,1,1,1,0
2026-03-26T12:40:01+00:00,1,1,1,0
2026-03-26T12:41:01+00:00,1,1,1,0
2026-03-26T12:42:01+00:00,1,1,1,0
2026-03-26T12:43:01+00:00,1,1,1,0
2026-03-26T12:44:01+00:00,1,1,1,0
2026-03-26T12:45:01+00:00,1,1,1,0
2026-03-26T12:46:01+00:00,1,1,1,0
2026-03-26T12:47:01+00:00,1,1,0,0
2026-03-26T12:48:01+00:00,1,1,0,0
2026-03-26T12:49:01+00:00,1,1,0,0
2026-03-26T12:50:01+00:00,1,1,0,0
2026-03-26T12:51:01+00:00,1,1,0,0
2026-03-26T12:52:01+00:00,1,1,0,0
2026-03-26T12:53:01+00:00,1,1,0,0
2026-03-26T12:54:01+00:00,1,1,0,0
2026-03-26T12:55:01+00:00,1,1,0,0
2026-03-26T12:56:01+00:00,1,1,0,0
2026-03-26T12:57:01+00:00,1,1,0,0
2026-03-26T12:58:01+00:00,1,1,0,0
2026-03-26T12:59:01+00:00,1,1,0,0
2026-03-26T13:00:01+00:00,1,1,0,0
2026-03-26T13:01:02+00:00,1,1,0,0
2026-03-26T13:02:01+00:00,1,1,0,0
2026-03-26T13:03:01+00:00,1,1,0,0
2026-03-26T13:04:01+00:00,1,1,0,0
2026-03-26T13:05:01+00:00,1,1,0,1
2026-03-26T13:06:01+00:00,1,1,0,1
2026-03-26T13:07:01+00:00,1,1,0,1
2026-03-26T13:08:01+00:00,1,1,0,1
2026-03-26T13:09:01+00:00,1,1,0,1
2026-03-26T13:10:01+00:00,1,1,0,1
2026-03-26T13:11:01+00:00,1,1,0,1
2026-03-26T13:12:01+00:00,1,1,0,1
2026-03-26T13:13:01+00:00,1,1,0,1
2026-03-26T13:14:01+00:00,1,1,0,1
2026-03-26T13:15:01+00:00,1,1,0,1
2026-03-26T13:16:01+00:00,1,1,0,1
2026-03-26T13:17:01+00:00,1,1,0,1
2026-03-26T13:18:01+00:00,1,0,0,1
2026-03-26T13:19:01+00:00,1,0,0,1
2026-03-26T13:20:01+00:00,1,0,0,1
2026-03-26T13:21:01+00:00,1,0,0,1
2026-03-26T13:22:01+00:00,1,0,0,1
2026-03-26T13:23:01+00:00,1,0,0,1
2026-03-26T13:24:01+00:00,1,0,0,1
2026-03-26T13:25:01+00:00,1,0,0,1
2026-03-26T13:26:01+00:00,1,0,0,1
2026-03-26T13:27:01+00:00,1,0,0,1
2026-03-26T13:28:01+00:00,1,0,0,1
2026-03-26T13:29:01+00:00,1,0,0,1
2026-03-26T13:30:01+00:00,1,0,1,1
2026-03-26T13:31:01+00:00,1,0,1,1
2026-03-26T13:32:01+00:00,1,0,1,1
2026-03-26T13:33:01+00:00,1,0,1,1
2026-03-26T13:34:01+00:00,1,0,1,1
2026-03-26T13:35:01+00:00,1,0,1,1
2026-03-26T13:36:01+00:00,1,0,1,1
2026-03-26T13:37:01+00:00,1,0,1,1
2026-03-26T13:38:01+00:00,1,0,1,1
2026-03-26T13:39:01+00:00,1,0,1,1
2026-03-26T13:40:01+00:00,1,0,1,1
2026-03-26T13:41:01+00:00,1,0,1,1
2026-03-26T13:42:01+00:00,1,0,1,1
2026-03-26T13:43:01+00:00,1,0,1,1
2026-03-26T13:44:01+00:00,1,0,1,1
2026-03-26T13:45:01+00:00,1,0,1,1
2026-03-26T13:46:01+00:00,1,0,1,1
2026-03-26T13:47:01+00:00,1,0,1,1
2026-03-26T13:48:02+00:00,1,0,1,1
2026-03-26T13:49:01+00:00,1,0,1,1
2026-03-26T13:50:01+00:00,1,0,1,1
2026-03-26T13:51:01+00:00,1,0,1,0
2026-03-26T13:52:01+00:00,1,0,1,0
2026-03-26T13:53:01+00:00,1,0,1,0
2026-03-26T13:54:01+00:00,1,0,1,0
2026-03-26T13:55:01+00:00,1,0,1,0
2026-03-26T13:56:02+00:00,1,0,1,0
2026-03-26T13:57:01+00:00,1,0,1,0
2026-03-26T13:58:01+00:00,1,0,1,0
2026-03-26T13:59:01+00:00,1,0,1,0
2026-03-26T14:00:01+00:00,1,0,1,0
2026-03-26T14:01:01+00:00,1,0,1,0
2026-03-26T14:02:01+00:00,1,0,1,0
2026-03-26T14:03:01+00:00,1,0,1,0
2026-03-26T14:04:01+00:00,1,0,1,0
2026-03-26T14:05:01+00:00,1,0,1,1
2026-03-26T14:06:01+00:00,1,0,1,1
2026-03-26T14:07:01+00:00,1,0,1,1
2026-03-26T14:08:01+00:00,1,0,1,1
2026-03-26T14:09:01+00:00,1,0,1,1
2026-03-26T14:10:01+00:00,1,0,1,1
2026-03-26T14:11:01+00:00,1,0,1,1
2026-03-26T14:12:01+00:00,1,0,1,1
2026-03-26T14:13:01+00:00,1,0,1,1
2026-03-26T14:14:01+00:00,1,0,1,1
2026-03-26T14:15:01+00:00,1,1,1,1
2026-03-26T14:16:01+00:00,1,1,1,1
2026-03-26T14:17:01+00:00,1,1,1,1
2026-03-26T14:18:01+00:00,1,1,1,1
2026-03-26T14:19:01+00:00,1,1,1,1
2026-03-26T14:20:01+00:00,1,1,1,1
2026-03-26T14:21:01+00:00,1,1,1,1
2026-03-26T14:22:01+00:00,1,1,1,1
2026-03-26T14:23:01+00:00,1,1,1,1
2026-03-26T14:24:01+00:00,1,1,1,1
2026-03-26T14:25:01+00:00,1,1,1,1
2026-03-26T14:26:01+00:00,1,1,1,1
2026-03-26T14:27:01+00:00,1,1,1,1
2026-03-26T14:28:01+00:00,1,1,1,1
2026-03-26T14:29:01+00:00,1,1,1,1
2026-03-26T14:30:01+00:00,1,1,1,1
2026-03-26T14:31:01+00:00,1,1,1,0
2026-03-26T14:32:01+00:00,1,1,1,0
2026-03-26T14:33:01+00:00,1,0,1,0
2026-03-26T14:34:01+00:00,1,0,1,0
2026-03-26T14:35:01+00:00,1,0,1,0
2026-03-26T14:36:01+00:00,1,0,1,0
2026-03-26T14:37:02+00:00,1,0,1,0
2026-03-26T14:38:01+00:00,1,0,0,0
2026-03-26T14:39:01+00:00,1,0,0,0
2026-03-26T14:40:01+00:00,1,0,0,0
2026-03-26T14:41:01+00:00,1,0,0,0
2026-03-26T14:42:01+00:00,1,0,0,0
2026-03-26T14:43:01+00:00,1,0,0,0
2026-03-26T14:44:01+00:00,1,0,0,0
2026-03-26T14:45:01+00:00,1,0,0,0
2026-03-26T14:46:01+00:00,0,0,0,0
2026-03-26T14:47:01+00:00,0,0,0,0
2026-03-26T14:48:01+00:00,0,0,0,0
2026-03-26T14:49:01+00:00,0,0,0,0
2026-03-26T14:50:01+00:00,0,0,0,0
2026-03-26T14:51:01+00:00,0,0,0,0
2026-03-26T14:52:01+00:00,0,0,0,0
2026-03-26T14:53:01+00:00,0,0,0,0
2026-03-26T14:54:01+00:00,0,0,0,0
2026-03-26T14:55:01+00:00,0,0,0,0
2026-03-26T14:56:01+00:00,0,0,0,0
2026-03-26T14:57:02+00:00,0,0,0,0
2026-03-26T14:58:01+00:00,0,0,0,0
2026-03-26T14:59:01+00:00,0,0,0,0
2026-03-26T15:00:01+00:00,0,0,0,0
2026-03-26T15:01:01+00:00,1,1,1,1
2026-03-26T15:02:01+00:00,1,1,1,1
2026-03-26T15:03:01+00:00,1,1,1,1
2026-03-26T15:04:01+00:00,1,1,1,1
2026-03-26T15:05:01+00:00,1,1,1,1
2026-03-26T15:06:01+00:00,1,1,1,1
2026-03-26T15:07:01+00:00,1,1,1,1
2026-03-26T15:08:01+00:00,1,1,1,1
2026-03-26T15:09:01+00:00,1,1,1,1
2026-03-26T15:10:01+00:00,1,1,1,1
2026-03-26T15:11:01+00:00,1,1,1,1
2026-03-26T15:12:01+00:00,1,1,1,1
2026-03-26T15:13:01+00:00,1,1,1,1
2026-03-26T15:14:01+00:00,1,1,1,1
2026-03-26T15:15:01+00:00,1,1,1,1
2026-03-26T15:16:01+00:00,1,1,1,1
2026-03-26T15:17:01+00:00,1,1,1,1
2026-03-26T15:18:01+00:00,1,0,1,1
2026-03-26T15:19:01+00:00,1,0,1,1
2026-03-26T15:20:01+00:00,1,0,1,1
2026-03-26T15:21:01+00:00,0,0,1,1
2026-03-26T15:22:01+00:00,0,0,1,1
2026-03-26T15:23:01+00:00,0,0,1,1
2026-03-26T15:24:01+00:00,0,0,1,1
2026-03-26T15:25:01+00:00,0,0,1,1
2026-03-26T15:26:01+00:00,0,0,1,1
2026-03-26T15:27:01+00:00,0,0,1,1
2026-03-26T15:28:01+00:00,0,0,1,1
2026-03-26T15:29:01+00:00,0,0,1,1
2026-03-26T15:30:01+00:00,0,0,1,1
2026-03-26T15:31:01+00:00,0,0,1,1
2026-03-26T15:32:01+00:00,0,0,1,1
2026-03-26T15:33:01+00:00,0,0,1,0
2026-03-26T15:34:01+00:00,0,0,1,0
2026-03-26T15:35:01+00:00,0,0,1,0
2026-03-26T15:36:01+00:00,0,0,1,0
2026-03-26T15:37:01+00:00,0,0,1,0
2026-03-26T15:38:01+00:00,0,0,1,0
2026-03-26T15:39:01+00:00,0,0,1,0
2026-03-26T15:40:01+00:00,0,0,1,0
2026-03-26T15:41:01+00:00,0,0,1,0
2026-03-26T15:42:01+00:00,0,0,1,0
2026-03-26T15:43:01+00:00,0,0,1,0
2026-03-26T15:44:01+00:00,0,0,1,0
2026-03-26T15:45:01+00:00,0,0,1,0
2026-03-26T15:46:01+00:00,0,0,1,0
2026-03-26T15:47:01+00:00,0,0,1,0
2026-03-26T15:48:01+00:00,0,0,1,0
2026-03-26T15:49:01+00:00,0,0,1,0
2026-03-26T15:50:01+00:00,0,0,1,0
2026-03-26T15:51:01+00:00,0,0,1,0
2026-03-26T15:52:01+00:00,0,0,1,0
2026-03-26T15:53:01+00:00,0,0,1,0
2026-03-26T15:54:01+00:00,0,0,1,0
2026-03-26T15:55:01+00:00,0,0,1,0
2026-03-26T15:56:01+00:00,0,0,1,0
2026-03-26T15:57:01+00:00,0,0,1,0
2026-03-26T15:58:01+00:00,0,0,1,0
2026-03-26T15:59:01+00:00,0,0,1,0
2026-03-26T16:00:01+00:00,0,0,1,0
2026-03-26T16:01:01+00:00,1,0,1,0
2026-03-26T16:02:01+00:00,1,0,1,0
2026-03-26T16:03:01+00:00,1,0,1,0
2026-03-26T16:04:02+00:00,1,0,1,0
2026-03-26T16:05:02+00:00,1,0,1,1
2026-03-26T16:06:01+00:00,1,0,1,1
2026-03-26T16:07:01+00:00,1,0,1,1
